timestamp,difficulty,pos_x,pos_y,pos_z,angle_yaw,angle_pitch,angle_roll
1678952016626,4,4.969,7.148,29.552,345.20,16.11,11.18
1678952016724,4,4.208,7.141,29.871,345.52,15.06,11.57
1678952016834,4,2.826,6.661,30.443,343.10,12.76,12.90
1678952016932,4,1.941,6.229,30.562,341.37,12.04,14.30
1678952017029,4,1.689,6.025,30.458,342.30,12.59,14.72
1678952017127,4,1.970,6.092,30.611,344.52,11.65,13.75
1678952017238,4,3.183,5.757,33.307,349.31,0.13,11.89
1678952017335,4,4.231,3.528,36.659,351.69,341.93,10.18
1678952017433,4,4.303,1.705,37.614,350.35,333.61,9.03
1678952017531,4,3.910,1.345,37.146,347.69,334.61,10.20
1678952017628,4,3.926,1.313,36.932,348.18,336.10,10.31
1678952017726,4,4.141,1.164,37.016,349.63,336.20,10.24
1678952017836,4,4.351,0.869,37.119,350.91,336.33,10.14
1678952017933,4,4.590,0.732,36.969,352.00,337.54,9.43
1678952018030,4,5.646,0.888,36.536,355.33,340.04,5.80
1678952018128,4,8.046,1.098,35.750,4.49,344.41,355.88
1678952018224,4,10.880,1.166,34.510,14.96,350.71,345.79
1678952018335,4,12.749,1.283,32.939,19.16,359.56,343.52
1678952018432,4,13.227,1.789,31.812,17.37,5.41,343.32
1678952018529,4,13.374,2.557,30.657,14.64,11.29,343.98
1678952018627,4,13.375,3.339,29.958,12.33,14.92,345.20
1678952018724,4,13.151,4.140,29.296,10.05,18.58,346.36
1678952018834,4,12.839,4.789,29.172,8.21,19.64,348.03
1678952018931,4,12.424,5.433,29.178,6.34,19.82,349.04
1678952019028,4,11.954,5.909,29.191,4.61,19.60,349.95
1678952019126,4,11.291,6.313,29.482,2.40,18.28,351.01
1678952019223,4,10.483,6.624,29.881,359.94,16.44,352.06
1678952019334,4,10.004,6.874,30.099,359.23,15.34,353.03
1678952019430,4,10.116,7.190,30.051,0.68,15.53,353.21
1678952019528,4,11.107,7.153,32.073,5.42,7.39,353.11
1678952019627,4,12.934,4.175,36.288,16.29,347.07,351.34
1678952019724,4,13.146,0.964,37.915,20.79,335.72,347.06
1678952019822,4,11.314,0.439,37.271,11.88,339.04,351.77
1678952019934,4,9.071,-0.432,37.422,3.60,336.78,356.56
1678952020031,4,7.102,-1.434,37.566,356.14,334.02,0.41
1678952020129,4,5.652,-1.083,37.260,352.35,336.66,3.85
1678952020226,4,4.818,-0.090,36.708,351.14,341.43,5.01
1678952020323,4,4.951,0.761,36.550,354.80,343.59,3.58
1678952020432,4,5.517,1.570,36.451,359.29,345.12,1.42
1678952020530,4,5.859,2.230,36.038,1.90,348.02,0.94
1678952020627,4,5.733,2.957,35.293,1.02,352.37,1.20
1678952020725,4,5.542,3.863,34.492,359.24,356.90,1.31
1678952020835,4,5.825,5.081,33.856,359.22,1.10,0.84
1678952020932,4,7.632,5.913,34.019,4.54,1.80,357.58
1678952021031,4,12.135,6.294,33.903,18.70,2.27,351.74
1678952021127,4,17.240,6.870,32.162,22.56,8.62,352.90
1678952021225,4,23.188,8.762,29.501,15.62,13.31,352.08
1678952021335,4,32.716,13.051,27.014,7.53,13.62,349.91
1678952021433,4,41.543,18.153,25.348,4.42,13.11,347.98
1678952021530,4,48.188,23.280,24.174,4.38,13.24,345.76
1678952021627,4,52.636,26.482,23.093,5.71,15.71,345.34
1678952021724,4,55.088,28.278,22.963,7.35,16.86,345.66
1678952021835,4,54.721,29.680,24.077,6.61,15.72,346.60
1678952021932,4,51.600,30.510,25.478,4.01,13.67,348.57
1678952022030,4,46.145,31.121,26.970,0.72,11.16,351.99
1678952022128,4,38.515,31.468,28.260,358.36,8.55,356.14
1678952022225,4,29.365,31.894,29.588,356.73,6.78,359.99
1678952022323,4,19.992,32.716,31.285,353.69,5.04,5.33
1678952022432,4,11.063,33.105,33.065,351.33,3.03,10.19
1678952022529,4,5.840,33.146,34.492,351.39,0.42,12.71
1678952022627,4,2.879,33.028,35.342,353.48,358.64,12.90
1678952022725,4,1.811,32.289,35.966,355.95,356.76,11.57
1678952022822,4,2.348,30.573,36.741,358.99,352.88,8.53
1678952022933,4,4.209,28.471,36.960,1.75,350.07,5.60
1678952023030,4,6.292,27.199,36.540,3.25,350.44,3.81
1678952023127,4,8.580,26.482,36.037,4.22,351.30,2.14
1678952023224,4,10.967,26.096,35.517,4.89,352.86,1.13
1678952023322,4,13.946,25.294,35.192,6.27,354.50,359.85
1678952023431,4,19.308,22.799,35.436,14.06,351.95,351.68
1678952023528,4,26.109,18.390,33.915,29.16,352.09,338.38
1678952023626,4,30.934,14.415,31.292,36.74,355.15,332.24
1678952023737,4,34.269,12.160,29.329,34.90,356.95,331.91
1678952023834,4,36.669,11.418,29.040,33.22,357.13,331.86
1678952023932,4,38.414,12.002,29.701,30.73,357.09,332.50
1678952024029,4,38.810,14.028,30.999,25.86,356.65,335.15
1678952024126,4,37.386,16.840,32.379,18.10,356.36,339.58
1678952024224,4,34.698,19.743,33.354,10.07,356.98,344.49
1678952024335,4,30.426,23.305,34.067,2.25,359.25,350.49
1678952024432,4,25.984,26.370,34.181,356.88,2.09,356.04
1678952024529,4,20.844,29.344,33.621,351.98,6.12,1.33
1678952024627,4,15.489,31.855,32.555,347.62,10.17,7.25
1678952024737,4,10.273,33.624,32.110,344.17,10.01,11.18
1678952024835,4,6.634,34.552,32.189,343.10,8.66,13.33
1678952024932,4,4.103,34.902,32.187,343.71,7.48,15.02
1678952025029,4,1.636,34.661,32.196,342.46,6.36,18.00
1678952025127,4,-1.526,33.742,32.042,335.60,5.68,23.75
1678952025223,4,-3.079,33.274,31.816,334.33,5.83,26.14
1678952025334,4,-3.087,33.277,31.994,337.78,4.95,25.94
1678952025432,4,-2.565,33.225,32.260,339.70,4.17,25.27
1678952025529,4,-1.478,33.016,32.543,341.75,3.25,24.69
1678952025627,4,0.145,32.832,33.058,344.47,1.58,23.26
1678952025723,4,2.076,32.595,33.476,347.12,0.54,20.91
1678952025821,4,4.342,32.261,33.678,350.11,0.42,18.02
1678952025932,4,7.374,31.804,33.864,353.82,0.57,13.83
1678952026029,4,10.310,31.291,33.986,357.61,0.70,9.49
1678952026126,4,13.397,30.809,34.036,1.51,0.89,5.33
1678952026224,4,16.511,30.364,33.970,5.21,1.73,1.47
1678952026335,4,20.305,29.909,33.595,9.01,4.11,357.07
1678952026432,4,23.332,29.547,33.229,10.55,6.30,354.22
1678952026529,4,26.056,29.222,32.933,11.28,7.71,352.08
1678952026627,4,28.630,28.869,32.605,12.33,8.71,350.44
1678952026737,4,31.205,28.468,32.313,13.68,9.37,349.14
1678952026834,4,32.424,28.420,32.085,10.87,10.30,348.94
1678952026931,4,32.712,28.762,31.562,4.73,11.93,349.33
1678952027028,4,32.943,29.172,31.236,0.69,12.71,349.78
1678952027125,4,33.478,29.487,31.155,359.76,12.58,350.17
1678952027236,4,34.057,29.823,31.453,0.30,10.80,350.77
1678952027334,4,34.202,29.999,32.802,1.88,4.86,351.87
1678952027431,4,34.303,29.340,34.451,4.42,357.33,351.58
1678952027529,4,34.751,28.111,35.386,8.48,352.03,348.64
1678952027628,4,35.492,26.991,35.211,14.24,352.40,345.40
1678952027725,4,35.790,26.222,34.890,17.88,354.02,344.09
1678952027835,4,35.611,25.412,34.603,19.10,355.06,344.54
1678952027932,4,36.431,21.150,34.246,29.33,353.95,340.31
1678952028030,4,35.714,14.622,32.066,38.33,353.95,336.84
1678952028127,4,32.725,10.109,27.965,40.46,355.20,337.44
1678952028224,4,28.898,8.456,24.950,35.84,353.73,340.32
1678952028335,4,24.143,8.769,25.218,26.46,349.77,345.45
1678952028432,4,19.620,10.583,28.389,13.60,345.79,353.72
1678952028530,4,15.640,13.035,31.948,1.37,342.91,3.20
1678952028628,4,13.715,16.357,34.233,357.07,344.00,6.57
1678952028725,4,13.294,19.944,35.154,358.60,348.47,6.12
1678952028835,4,13.437,23.948,35.505,0.01,353.77,5.10
1678952028932,4,13.817,26.901,35.558,0.59,356.40,4.23
1678952029029,4,14.336,29.639,35.025,1.42,359.99,3.32
1678952029127,4,14.973,31.973,34.216,1.82,3.38,2.52
1678952029237,4,15.920,33.470,33.317,2.56,6.92,1.83
1678952029334,4,16.962,33.987,32.875,3.33,8.67,0.79
1678952029431,4,18.652,33.869,32.808,4.79,9.26,359.07
1678952029529,4,21.312,33.005,32.873,8.61,9.53,356.20
1678952029627,4,24.441,31.923,32.964,12.75,8.74,354.00
1678952029723,4,30.382,29.777,32.931,23.27,8.33,348.76
1678952029834,4,38.983,26.021,31.247,34.06,10.07,341.81
1678952029930,4,44.455,23.613,28.857,34.55,13.75,339.07
1678952030028,4,47.956,22.320,27.182,31.22,15.16,337.22
1678952030126,4,50.110,21.752,27.119,27.68,13.77,336.46
1678952030223,4,50.728,21.786,27.763,23.73,11.35,337.52
1678952030334,4,49.333,22.166,28.881,19.20,8.43,339.33
1678952030431,4,46.389,22.380,29.812,15.75,6.22,341.69
1678952030529,4,42.374,22.438,30.908,12.75,4.26,344.70
1678952030626,4,37.927,22.601,31.706,10.43,2.03,348.46
1678952030723,4,33.206,22.873,32.414,8.27,2.13,352.25
1678952030834,4,28.582,23.385,32.196,7.34,5.41,356.45
1678952030931,4,25.310,23.985,31.851,7.15,7.86,359.80
1678952031029,4,23.019,24.321,31.694,8.05,9.10,1.18
1678952031126,4,21.491,24.637,31.900,9.54,8.73,1.80
1678952031236,4,20.393,25.119,32.110,10.37,8.87,1.47
1678952031334,4,19.885,25.523,32.062,10.96,9.69,1.16
1678952031431,4,19.631,25.776,31.952,10.89,10.37,1.00
1678952031528,4,19.590,25.908,31.897,10.49,10.55,0.75
1678952031626,4,19.740,25.950,32.007,10.11,10.29,0.30
1678952031723,4,19.962,26.077,32.052,9.75,10.50,0.15
1678952031834,4,20.165,26.248,32.054,8.66,10.31,0.59
1678952031931,4,20.085,25.415,34.245,7.04,0.25,0.73
1678952032029,4,19.996,22.994,37.287,5.00,343.19,0.22
1678952032127,4,19.974,20.422,38.366,3.93,335.22,359.61
1678952032224,4,20.173,17.997,37.965,5.35,333.36,358.26
1678952032336,4,20.157,14.480,36.812,6.04,332.97,356.68
1678952032433,4,19.938,11.418,35.443,6.74,331.95,356.18
1678952032530,4,19.571,9.068,33.953,7.46,330.36,355.92
1678952032627,4,19.189,8.238,33.169,7.59,330.08,356.27
1678952032725,4,18.937,8.425,33.191,7.58,330.68,356.86
1678952032835,4,19.103,10.104,33.788,9.01,334.26,356.44
1678952032932,4,19.532,12.000,34.373,10.82,339.29,355.81
1678952033029,4,20.009,13.442,34.836,12.65,343.22,355.10
1678952033127,4,20.015,13.720,35.056,12.32,344.07,355.63
1678952033225,4,19.550,11.877,34.828,11.34,342.02,355.82
1678952033335,4,19.322,7.916,32.532,12.00,341.25,355.58
1678952033432,4,19.258,4.103,28.815,13.38,341.11,355.00
1678952033530,4,19.329,0.943,24.791,14.71,340.56,354.44
1678952033628,4,19.717,-1.342,21.837,16.11,341.89,353.28
1678952033724,4,20.667,-2.857,20.031,19.03,344.15,350.64
1678952033835,4,23.430,-3.938,18.437,28.65,350.36,344.22
1678952033931,4,25.539,-4.552,17.806,35.97,356.22,339.22
1678952034029,4,25.695,-3.739,18.960,34.20,358.06,340.36
1678952034126,4,24.959,-1.834,21.326,29.17,357.82,344.43
1678952034223,4,23.485,1.102,24.379,20.42,356.95,349.70
1678952034334,4,20.330,5.737,28.671,5.16,355.46,359.09
1678952034433,5,18.033,10.144,31.286,355.65,357.78,4.07
1678952034528,5,16.355,14.462,32.945,350.80,0.01,6.34
1678952034626,5,15.126,18.576,33.700,348.99,2.59,7.01
1678952034724,5,14.170,22.230,33.459,349.75,4.74,7.11
1678952034834,5,13.245,26.066,32.543,351.73,5.10,6.51
1678952034931,5,12.613,28.784,32.193,352.98,5.09,5.31
1678952035028,5,12.461,30.370,32.428,355.33,5.43,4.14
1678952035124,5,13.047,31.527,32.750,359.36,5.67,4.06
1678952035235,5,14.380,32.865,32.728,3.83,6.69,2.89
1678952035332,5,15.784,33.804,33.116,6.42,5.28,1.68
1678952035429,5,17.547,34.685,34.255,8.48,359.65,359.92
1678952035528,5,20.768,35.050,35.278,12.58,353.83,352.22
1678952035625,5,25.172,35.953,34.063,16.57,357.27,341.02
1678952035736,5,30.084,38.604,31.169,17.44,5.06,336.18
1678952035834,5,33.371,41.156,29.344,16.42,8.17,335.72
1678952035930,5,35.268,42.837,28.214,15.20,9.65,336.36
1678952036027,5,35.726,43.040,28.215,13.92,9.53,337.81
1678952036126,5,34.994,41.345,29.609,13.62,7.82,339.98
1678952036236,5,32.935,38.140,31.758,12.99,4.37,343.36
1678952036333,5,30.302,34.706,33.094,10.62,3.06,346.61
1678952036431,5,27.679,31.510,33.649,8.31,2.71,350.00
1678952036528,5,25.391,28.949,33.576,6.30,2.96,353.20
1678952036626,5,23.509,27.076,33.240,4.66,3.06,355.56
1678952036723,5,22.060,25.799,32.972,3.43,2.99,357.51
1678952036834,5,19.768,24.866,33.044,359.60,2.76,1.43
1678952036931,5,15.859,24.344,33.092,349.36,2.40,7.69
1678952037028,5,11.105,23.891,32.514,339.72,4.09,14.15
1678952037126,5,6.848,24.368,31.344,337.26,8.08,18.51
1678952037223,5,3.127,25.542,30.436,340.20,10.63,21.60
1678952037334,5,-1.269,26.944,29.709,343.75,11.85,23.46
1678952037431,5,-5.181,27.876,29.094,346.02,12.77,26.26
1678952037528,5,-8.589,28.751,28.503,348.36,13.49,28.64
1678952037625,5,-10.511,29.710,28.341,351.24,12.94,29.24
1678952037722,5,-10.922,30.561,28.571,354.30,12.06,28.28
1678952037833,5,-10.080,31.131,29.239,357.42,10.31,26.73
1678952037930,5,-8.460,31.370,30.067,359.47,8.17,24.54
1678952038028,5,-5.957,31.477,30.766,1.42,6.41,21.20
1678952038125,5,-3.082,31.453,31.159,2.93,6.28,18.10
1678952038222,5,0.670,31.295,31.722,4.94,5.92,13.73
1678952038333,5,5.907,30.972,32.396,7.61,4.84,7.45
1678952038431,5,11.171,30.918,32.566,9.91,5.51,2.02
1678952038528,5,16.922,31.259,32.035,12.04,8.71,356.14
1678952038626,5,21.746,30.046,32.623,13.52,8.12,351.35
1678952038723,5,23.819,24.823,33.448,15.38,5.18,351.16
1678952038834,5,23.748,15.189,31.634,18.94,354.73,347.67
1678952038932,5,22.970,7.605,26.972,25.12,344.75,343.42
1678952039030,5,22.170,4.694,22.665,24.29,341.84,342.69
1678952039128,5,21.944,4.896,22.381,21.59,341.81,344.10
1678952039224,5,21.999,7.216,25.388,19.04,343.22,345.91
1678952039321,5,22.597,11.133,29.001,17.72,347.47,347.98
1678952039432,5,23.435,16.444,32.429,16.82,351.72,349.99
1678952039529,5,24.102,21.297,34.225,15.05,354.26,351.47
1678952039627,5,24.717,25.772,34.813,12.90,356.60,352.22
1678952039724,5,25.091,29.660,34.553,10.65,359.12,352.18
1678952039835,5,25.189,33.202,34.009,8.96,1.33,352.05
1678952039933,5,24.919,35.307,33.551,7.65,3.35,352.56
1678952040029,5,24.403,36.650,33.208,6.92,4.74,352.93
1678952040127,5,23.809,37.593,33.057,6.44,5.61,353.50
1678952040224,5,23.022,38.445,32.858,5.33,6.36,354.14
1678952040321,5,22.363,39.147,32.634,4.61,7.10,354.86
1678952040431,5,21.842,39.724,32.334,4.16,7.92,355.67
1678952040529,5,20.947,40.548,31.937,2.37,8.60,357.02
1678952040626,5,19.199,42.684,30.711,358.11,11.26,359.20
1678952040737,5,16.400,47.912,27.260,352.60,15.21,0.31
1678952040834,5,13.274,53.551,22.336,350.75,17.76,2.21
1678952040931,5,7.940,58.477,15.734,349.81,22.09,5.71
1678952041028,5,0.695,62.032,10.572,349.54,27.15,10.38
1678952041126,5,-5.924,64.294,8.911,350.67,28.24,14.40
1678952041237,5,-10.773,64.986,10.728,351.50,25.55,15.38
1678952041333,5,-12.206,64.249,13.830,353.28,21.67,15.35
1678952041430,5,-11.256,61.977,18.011,356.22,16.12,13.16
1678952041528,5,-7.818,57.960,22.977,359.91,9.31,8.85
1678952041625,5,-3.109,52.794,26.840,1.38,4.92,4.73
1678952041723,5,3.534,46.728,29.687,3.32,3.15,1.46
1678952041834,5,11.875,40.352,31.505,6.35,4.00,358.95
1678952041930,5,18.177,36.150,32.493,8.14,3.04,356.60
1678952042028,5,22.937,32.523,33.096,7.05,0.80,354.85
1678952042126,5,26.362,29.602,33.347,6.30,359.44,354.10
1678952042223,5,28.627,27.577,33.388,6.89,359.01,353.13
1678952042334,5,29.751,26.012,33.341,7.40,358.63,352.30
1678952042431,5,29.692,25.055,32.977,7.76,358.70,351.29
1678952042529,5,28.787,24.110,32.771,7.78,359.35,350.51
1678952042626,5,27.356,23.305,32.640,7.14,0.10,350.72
1678952042724,5,25.779,21.975,32.961,6.71,358.45,351.64
1678952042834,5,23.680,19.968,33.856,4.70,351.89,355.02
1678952042932,5,21.485,18.563,33.364,0.27,351.09,359.67
1678952043029,5,19.071,17.514,32.271,354.41,352.44,5.03
1678952043127,5,16.745,16.760,31.454,348.34,353.27,10.82
1678952043224,5,14.662,16.406,30.910,342.51,354.69,16.80
1678952043334,5,12.699,16.348,30.980,336.57,355.35,23.10
1678952043432,5,11.746,16.921,31.386,334.61,355.49,24.64
1678952043528,5,11.646,18.218,32.032,336.45,355.62,22.35
1678952043627,5,12.518,19.920,32.772,341.69,355.38,17.87
1678952043724,5,14.280,21.463,33.365,348.85,355.97,12.18
1678952043835,5,17.313,22.638,33.773,359.71,356.55,4.20
1678952043932,5,19.894,23.109,33.528,7.44,358.46,358.64
1678952044028,5,21.947,23.458,33.006,10.51,1.19,354.69
1678952044126,5,24.385,24.241,32.307,9.33,4.22,350.65
1678952044222,5,28.561,25.283,31.130,8.95,7.19,344.64
1678952044333,5,34.399,26.057,29.105,9.53,11.32,338.21
1678952044430,5,38.069,26.449,27.944,9.52,12.65,336.36
1678952044527,5,39.526,27.097,27.363,9.10,12.81,335.60
1678952044625,5,39.243,27.936,27.601,8.73,12.95,337.26
1678952044722,5,37.452,28.908,28.202,8.62,13.10,340.30
1678952044833,5,34.271,29.977,29.147,7.78,12.72,345.72
1678952044930,5,30.304,31.077,30.075,6.08,12.07,352.43
1678952045028,5,25.125,32.227,30.827,2.86,11.42,0.71
1678952045124,5,19.295,33.312,31.052,358.83,11.23,8.49
1678952045235,5,12.313,34.378,30.544,353.67,12.22,15.95
1678952045332,5,7.092,34.794,30.142,348.72,12.53,20.57
1678952045430,5,3.119,34.531,30.079,344.38,11.65,23.54
1678952045528,5,0.235,33.812,30.172,340.09,10.44,24.97
1678952045626,5,-1.957,32.895,29.881,335.05,10.71,26.51
1678952045723,5,-3.475,32.036,29.505,331.46,10.58,28.32
1678952045834,5,-4.284,31.919,29.223,331.57,10.68,28.99
1678952045931,5,-5.087,33.446,28.532,333.51,12.07,29.29
1678952046028,5,-6.577,36.719,27.063,335.33,15.33,29.63
1678952046125,5,-8.818,42.358,23.333,337.76,21.82,30.06
1678952046236,5,-12.115,47.917,17.870,338.70,28.85,30.41
1678952046333,5,-14.202,50.206,16.061,341.05,30.04,31.66
1678952046430,5,-13.934,50.108,17.877,343.61,27.27,31.50
1678952046527,5,-11.546,47.986,22.143,346.02,21.23,27.72
1678952046624,5,-7.265,44.424,26.338,349.00,15.45,20.79
1678952046735,5,-1.038,39.850,29.259,352.15,12.04,11.82
1678952046832,5,5.331,36.356,31.242,356.35,6.87,3.00
1678952046929,5,11.760,33.644,32.311,1.64,3.17,355.77
1678952047028,5,17.999,31.409,32.462,8.17,2.14,349.29
1678952047125,5,23.314,29.477,32.282,13.43,2.45,344.60
1678952047236,5,27.931,27.551,32.126,17.58,2.63,341.40
1678952047333,5,30.821,26.239,32.203,20.53,1.95,340.74
1678952047430,5,32.641,25.431,32.253,21.68,1.15,340.79
1678952047528,5,33.949,25.224,32.158,21.76,0.21,340.28
1678952047625,5,35.348,25.698,31.196,21.78,3.39,339.05
1678952047735,5,39.099,28.217,28.611,23.34,10.89,334.71
1678952047832,5,44.621,33.728,22.441,21.61,21.34,329.68
1678952047929,5,50.109,40.514,13.284,17.02,24.07,325.35
1678952048027,5,52.141,44.173,6.718,10.45,22.32,320.62
1678952048124,5,52.553,44.836,6.683,9.95,21.40,322.53
1678952048235,5,51.202,42.931,14.505,12.15,14.45,329.82
1678952048332,5,47.094,38.918,24.396,12.61,3.09,338.31
1678952048430,5,40.505,34.073,31.251,9.31,354.24,347.49
1678952048528,5,34.269,30.626,33.580,5.61,351.03,353.34
1678952048625,5,29.659,29.325,34.221,3.22,349.20,356.88
1678952048737,5,25.703,29.294,33.921,1.00,352.18,359.75
1678952048834,5,23.144,29.601,33.310,359.29,356.17,1.06
1678952048931,5,21.309,29.812,32.691,357.91,359.40,2.03
1678952049028,5,20.208,30.109,32.305,357.12,1.45,2.69
1678952049126,5,19.979,30.513,32.080,358.22,3.36,2.23
1678952049237,5,20.557,31.474,31.932,0.93,4.97,0.38
1678952049333,5,21.160,32.340,31.828,2.66,6.39,359.54
1678952049430,5,21.014,33.715,31.812,2.52,7.46,0.65
1678952049528,5,18.475,36.760,31.793,0.33,8.18,6.69
1678952049624,5,13.972,41.955,29.776,358.90,12.09,10.93
1678952049734,5,7.071,50.424,26.346,1.10,14.14,13.91
1678952049831,5,-0.202,59.463,22.099,4.22,13.98,15.12
1678952049929,5,-6.416,67.554,18.772,6.36,15.31,17.21
1678952050026,5,-10.365,73.564,17.965,7.74,16.24,17.48
1678952050124,5,-12.822,77.214,18.374,8.29,16.34,16.75
1678952050235,5,-14.580,79.118,19.441,8.68,15.28,15.15
1678952050332,5,-14.819,79.155,20.662,10.13,13.35,14.22
1678952050429,5,-13.500,78.146,22.212,13.73,11.33,12.05
1678952050528,5,-10.921,76.094,23.980,17.78,10.11,9.62
1678952050624,5,-7.892,73.050,25.964,19.32,8.96,6.46
1678952050722,5,-4.348,68.502,28.268,17.95,7.32,2.66
1678952050833,5,0.371,61.754,30.123,13.96,6.31,359.18
1678952050931,5,5.213,54.979,30.685,7.88,6.93,356.75
1678952051028,5,10.726,48.681,30.615,1.73,7.24,356.97
1678952051125,5,16.414,43.549,30.217,356.19,7.02,355.58
1678952051222,5,21.161,39.772,30.548,355.78,6.47,354.33
1678952051333,5,25.318,36.447,31.100,358.82,5.67,355.30
1678952051430,5,27.914,32.515,31.843,4.41,3.21,353.04
1678952051528,5,29.261,27.092,31.585,12.87,3.42,350.98
1678952051625,5,29.170,22.606,30.587,20.35,2.27,349.95
1678952051736,5,27.636,20.061,29.595,20.31,0.00,349.96
1678952051833,5,26.098,19.628,29.135,17.48,359.32,351.38
1678952051930,5,24.176,20.647,30.029,11.37,358.43,354.43
1678952052028,5,21.864,22.665,31.425,4.11,357.39,359.40
1678952052126,5,19.686,25.123,32.200,358.40,358.33,3.42
1678952052224,5,17.477,27.833,32.171,354.32,1.08,5.37
1678952052334,5,14.430,31.032,31.570,349.93,6.07,7.72
1678952052430,5,11.509,33.828,30.467,345.98,11.64,10.27
1678952052528,5,8.626,36.785,29.167,341.86,16.56,10.88
1678952052625,5,6.269,39.957,28.054,340.15,19.62,10.29
1678952052722,5,5.535,43.241,27.125,342.55,22.23,8.94
1678952052832,5,7.792,46.008,27.327,350.69,21.81,6.19
1678952052942,5,11.382,47.207,27.952,358.96,20.32,3.20
1678952053026,5,15.340,47.269,28.482,6.07,18.79,359.71
1678952053124,5,19.209,46.444,29.026,11.24,16.93,356.76
1678952053235,5,25.234,43.710,30.227,20.53,12.96,349.99
1678952053332,5,31.978,38.128,30.619,32.80,10.60,341.27
1678952053429,5,33.892,29.684,32.005,34.15,3.42,333.59
1678952053528,5,29.983,21.259,31.298,28.11,349.65,335.31
1678952053626,5,26.081,16.094,27.181,20.92,343.10,340.56
1678952053724,5,25.140,13.082,23.552,23.38,340.59,339.33
1678952053834,5,25.249,12.329,23.285,23.96,338.14,339.76
1678952053932,5,25.617,14.239,25.392,20.73,339.65,341.22
1678952054028,5,26.524,17.833,28.956,18.10,343.78,342.34
1678952054126,5,27.176,22.453,32.272,15.41,347.41,344.04
1678952054223,5,27.628,27.909,34.182,12.83,350.50,346.48
1678952054334,5,27.705,35.071,33.534,9.19,356.43,349.47
1678952054430,5,25.908,41.510,30.380,5.72,5.98,349.59
1678952054528,5,21.448,47.611,27.539,2.71,12.73,353.62
1678952054624,5,15.703,52.888,25.334,358.54,16.65,356.47
1678952054735,5,9.196,56.842,24.472,351.05,19.13,358.79
1678952054844,5,5.327,58.619,24.431,348.25,19.25,0.34
1678952054929,5,2.904,60.554,23.853,348.76,18.78,1.27
1678952055026,5,0.488,64.071,20.994,350.57,22.03,2.62
1678952055137,5,-2.512,67.946,16.862,352.09,28.12,4.83
1678952055224,5,-4.130,69.721,15.874,352.95,28.43,5.72
1678952055325,5,-4.760,70.126,16.722,353.32,26.75,5.97
1678952055422,5,-4.060,68.456,18.975,352.27,24.17,5.22
1678952055536,5,-1.064,64.742,22.378,351.56,18.98,3.12
1678952055633,5,3.220,60.622,25.283,352.64,14.83,1.24
1678952055729,5,8.035,56.198,27.609,353.99,11.78,359.99
1678952055823,5,12.412,52.204,29.148,355.13,9.65,359.11
1678952055926,5,16.462,48.358,30.339,356.77,7.62,358.28
1678952056034,5,19.712,44.991,31.226,359.64,5.19,357.80
1678952056133,5,22.106,42.489,31.785,4.15,3.89,357.29
1678952056222,5,23.770,40.647,32.079,8.46,3.05,356.69
1678952056332,5,24.782,39.017,32.123,11.27,2.99,356.00
1678952056423,5,24.472,38.527,31.761,8.53,4.97,355.69
1678952056530,5,23.292,38.985,31.075,3.22,8.47,357.19
1678952056634,5,22.189,39.961,30.615,359.89,10.27,359.05
1678952056726,5,21.426,41.107,30.488,358.68,11.39,1.14
1678952056835,5,20.293,42.819,30.347,357.72,12.44,2.31
1678952056930,5,18.121,44.521,30.053,356.43,13.99,4.96
1678952057025,5,13.158,46.530,29.310,350.52,16.08,10.32
1678952057124,5,6.220,48.751,27.684,342.88,19.59,15.65
1678952057235,5,-3.110,51.822,25.033,335.43,23.37,20.02
1678952057332,5,-10.667,54.728,22.367,332.79,26.34,22.65
1678952057429,5,-15.702,57.441,21.108,334.98,26.08,24.40
1678952057527,5,-18.183,59.589,21.429,338.26,24.77,24.62
1678952057625,5,-17.989,60.840,23.437,342.12,21.21,22.63
1678952057735,5,-14.827,61.161,27.165,347.58,15.48,17.42
1678952057831,5,-10.012,60.168,30.184,354.20,9.46,10.58
1678952057928,5,-4.069,58.150,31.694,0.25,5.05,4.27
1678952058027,5,1.883,55.934,32.801,4.08,2.71,359.99
1678952058125,5,7.645,54.177,33.638,6.08,1.89,356.40
1678952058235,5,13.822,53.069,33.203,8.18,4.28,352.57
1678952058331,5,18.346,52.937,32.023,8.71,8.87,349.71
1678952058428,5,22.063,52.974,31.237,9.56,11.78,347.37
1678952058527,5,25.526,53.124,30.196,11.81,15.02,345.21
1678952058637,5,29.294,53.327,28.884,14.66,18.20,343.27
1678952058734,5,32.116,53.446,27.873,16.18,20.18,340.49
1678952058831,5,34.192,53.500,27.180,16.95,21.59,338.37
1678952058929,5,35.113,53.685,27.128,16.21,20.55,337.65
1678952059026,5,35.334,53.984,27.291,14.45,19.68,337.77
1678952059124,5,34.820,54.281,27.490,12.80,19.20,338.72
1678952059234,5,33.285,54.755,28.267,10.18,17.17,341.04
1678952059332,5,30.866,55.223,29.096,5.52,15.26,344.73
1678952059429,5,27.374,55.664,29.760,358.12,14.18,349.52
1678952059527,5,23.204,55.767,30.366,349.70,13.09,354.05
1678952059624,5,19.154,55.433,30.948,343.40,12.30,358.03
1678952059736,5,14.535,54.925,31.243,338.99,12.19,3.98
1678952059833,5,10.904,54.494,31.216,337.57,13.18,8.36
1678952059930,5,7.783,54.119,31.130,338.22,13.85,10.91
