timestamp,headX,headY,headZ,handPosX,handPosY,handPosZ,handRotX,handRotY,handRotZ
1676789991645,-0.239,0.566,-0.496,0.005,0.385,-0.214,354.548,350.727,18.421
1676789991660,-0.236,0.566,-0.496,0.021,0.384,-0.216,355.967,352.374,14.994
1676789991675,-0.233,0.566,-0.496,0.036,0.383,-0.217,356.606,354.715,12.973
1676789991687,-0.231,0.566,-0.496,0.052,0.382,-0.219,356.859,357.956,12.033
1676789991702,-0.227,0.565,-0.496,0.065,0.381,-0.221,356.891,1.049,12.321
1676789991715,-0.225,0.565,-0.496,0.078,0.380,-0.224,356.618,3.961,13.015
1676789991729,-0.222,0.565,-0.496,0.088,0.380,-0.227,356.571,5.888,12.989
1676789991743,-0.218,0.565,-0.497,0.097,0.379,-0.230,356.655,6.890,11.882
1676789991757,-0.215,0.564,-0.497,0.104,0.379,-0.234,356.701,7.462,10.150
1676789991771,-0.212,0.564,-0.497,0.112,0.379,-0.238,356.921,8.525,8.871
1676789991784,-0.209,0.564,-0.498,0.116,0.379,-0.242,357.029,8.561,6.685
1676789991798,-0.206,0.563,-0.498,0.119,0.378,-0.246,356.991,8.344,4.946
1676789991813,-0.203,0.563,-0.499,0.122,0.378,-0.249,356.417,8.325,3.990
1676789991827,-0.200,0.563,-0.499,0.125,0.377,-0.253,355.718,8.589,3.983
1676789991841,-0.197,0.563,-0.500,0.127,0.376,-0.254,355.234,8.819,4.562
1676789991854,-0.194,0.563,-0.500,0.130,0.375,-0.257,354.980,9.169,4.528
1676789991868,-0.192,0.562,-0.501,0.130,0.373,-0.259,355.596,9.290,4.494
1676789991882,-0.189,0.562,-0.501,0.130,0.371,-0.260,355.746,8.278,4.150
1676789991895,-0.187,0.562,-0.502,0.130,0.369,-0.262,355.719,7.371,3.409
1676789991909,-0.185,0.562,-0.502,0.129,0.367,-0.263,356.045,6.641,3.066
1676789991923,-0.183,0.562,-0.503,0.129,0.365,-0.264,356.259,6.142,2.866
1676789991937,-0.181,0.562,-0.503,0.129,0.362,-0.263,356.424,5.913,3.808
1676789991951,-0.179,0.562,-0.504,0.128,0.359,-0.264,356.743,5.700,3.897
1676789991965,-0.177,0.562,-0.504,0.128,0.357,-0.264,357.060,5.195,3.686
1676789991979,-0.176,0.562,-0.505,0.127,0.355,-0.265,357.217,4.461,3.225
1676789991993,-0.174,0.562,-0.505,0.126,0.352,-0.265,357.448,4.224,2.714
1676789992007,-0.173,0.562,-0.505,0.126,0.349,-0.265,357.897,3.981,2.111
1676789992021,-0.172,0.562,-0.506,0.125,0.346,-0.266,358.251,3.757,1.672
1676789992036,-0.171,0.562,-0.506,0.124,0.343,-0.266,358.557,4.120,1.871
1676789992048,-0.170,0.562,-0.506,0.124,0.339,-0.266,358.588,4.658,2.499
1676789992063,-0.169,0.562,-0.506,0.123,0.336,-0.267,358.858,5.492,3.478
1676789992076,-0.169,0.562,-0.506,0.122,0.332,-0.268,358.409,7.657,6.785
1676789992091,-0.168,0.562,-0.506,0.121,0.328,-0.269,357.964,8.790,8.664
1676789992105,-0.167,0.562,-0.506,0.120,0.324,-0.270,357.957,9.559,9.260
1676789992118,-0.167,0.562,-0.506,0.118,0.321,-0.271,358.438,10.238,8.623
1676789992132,-0.166,0.562,-0.506,0.118,0.318,-0.273,358.949,9.741,6.602
1676789992146,-0.166,0.562,-0.506,0.118,0.315,-0.275,359.745,10.151,3.444
1676789992160,-0.166,0.562,-0.506,0.118,0.312,-0.277,0.056,10.750,1.361
1676789992174,-0.165,0.562,-0.506,0.119,0.311,-0.278,0.031,12.303,0.105
1676789992187,-0.165,0.562,-0.506,0.121,0.310,-0.279,359.282,14.434,0.440
1676789992201,-0.165,0.562,-0.505,0.124,0.309,-0.280,358.135,16.784,0.705
1676789992216,-0.164,0.562,-0.505,0.127,0.308,-0.281,357.586,18.497,359.908
1676789992230,-0.164,0.562,-0.505,0.131,0.307,-0.283,357.929,19.704,359.445
1676789992243,-0.164,0.561,-0.505,0.135,0.306,-0.284,357.987,22.164,0.985
1676789992257,-0.164,0.561,-0.504,0.138,0.305,-0.286,357.916,24.159,1.612
1676789992270,-0.164,0.561,-0.504,0.144,0.305,-0.287,357.969,25.998,1.492
1676789992284,-0.163,0.560,-0.504,0.150,0.307,-0.290,357.966,27.883,359.493
1676789992298,-0.163,0.560,-0.504,0.156,0.308,-0.293,357.952,29.921,356.246
1676789992312,-0.163,0.559,-0.503,0.162,0.310,-0.296,357.877,32.183,353.518
1676789992326,-0.163,0.559,-0.503,0.170,0.311,-0.299,357.793,34.772,352.182
1676789992340,-0.163,0.558,-0.503,0.176,0.312,-0.302,357.701,37.053,351.136
1676789992354,-0.163,0.558,-0.503,0.182,0.313,-0.305,357.101,39.154,351.268
1676789992368,-0.162,0.557,-0.503,0.189,0.314,-0.307,356.373,40.947,351.765
1676789992382,-0.162,0.557,-0.503,0.194,0.315,-0.309,355.956,42.940,351.403
1676789992396,-0.162,0.557,-0.503,0.198,0.316,-0.311,356.170,45.102,350.400
1676789992410,-0.162,0.556,-0.502,0.200,0.317,-0.311,355.999,46.359,349.945
1676789992423,-0.162,0.556,-0.502,0.197,0.319,-0.310,354.729,44.783,351.662
1676789992437,-0.161,0.556,-0.502,0.199,0.320,-0.311,354.306,45.805,351.557
1676789992451,-0.161,0.555,-0.502,0.185,0.322,-0.304,352.466,35.096,0.008
1676789992465,-0.161,0.555,-0.502,0.176,0.321,-0.302,354.393,28.203,7.075
1676789992479,-0.161,0.555,-0.502,0.170,0.319,-0.301,357.084,25.396,11.053
1676789992493,-0.161,0.555,-0.502,0.168,0.318,-0.301,358.472,25.345,9.393
1676789992507,-0.161,0.555,-0.502,0.169,0.318,-0.302,358.425,25.683,3.869
1676789992520,-0.161,0.554,-0.501,0.169,0.319,-0.302,358.492,25.710,1.050
1676789992535,-0.161,0.554,-0.501,0.176,0.320,-0.303,357.399,30.209,358.528
1676789992548,-0.161,0.554,-0.501,0.179,0.320,-0.303,357.112,31.703,358.373
1676789992562,-0.161,0.554,-0.501,0.183,0.321,-0.303,356.570,33.400,359.191
1676789992576,-0.161,0.554,-0.501,0.187,0.320,-0.303,356.451,33.955,359.449
1676789992589,-0.162,0.554,-0.500,0.189,0.319,-0.302,356.693,33.764,359.123
1676789992603,-0.162,0.554,-0.500,0.192,0.318,-0.302,357.011,33.928,358.713
1676789992617,-0.163,0.554,-0.500,0.193,0.316,-0.302,357.631,33.757,358.025
1676789992631,-0.164,0.554,-0.500,0.195,0.314,-0.302,358.249,33.629,357.511
1676789992646,-0.165,0.554,-0.499,0.195,0.312,-0.302,358.633,33.588,357.368
1676789992659,-0.165,0.555,-0.499,0.197,0.310,-0.302,358.788,33.668,357.554
1676789992674,-0.166,0.555,-0.499,0.197,0.308,-0.303,358.839,33.812,357.617
1676789992687,-0.166,0.555,-0.498,0.198,0.307,-0.303,358.929,33.938,357.534
1676789992700,-0.167,0.555,-0.498,0.198,0.306,-0.303,359.059,34.030,357.389
1676789992715,-0.168,0.555,-0.498,0.198,0.306,-0.304,359.106,33.960,357.240
1676789992729,-0.168,0.556,-0.498,0.198,0.305,-0.304,359.185,33.862,357.213
1676789992743,-0.168,0.556,-0.497,0.199,0.305,-0.304,359.283,33.834,357.229
1676789992756,-0.169,0.556,-0.497,0.199,0.304,-0.303,359.411,33.773,357.195
1676789992770,-0.169,0.556,-0.497,0.200,0.303,-0.303,359.568,33.806,357.125
1676789992784,-0.169,0.555,-0.497,0.201,0.303,-0.303,359.768,34.017,356.994
1676789992798,-0.170,0.555,-0.497,0.202,0.303,-0.303,359.925,34.251,356.838
1676789992812,-0.170,0.555,-0.497,0.204,0.302,-0.302,0.036,34.568,356.505
1676789992826,-0.170,0.555,-0.497,0.205,0.302,-0.301,0.003,34.800,356.132
1676789992840,-0.171,0.555,-0.497,0.207,0.302,-0.301,0.037,34.910,356.006
1676789992854,-0.171,0.555,-0.497,0.208,0.302,-0.301,0.015,34.986,355.903
1676789992868,-0.171,0.555,-0.497,0.208,0.302,-0.301,359.965,35.061,355.726
1676789992882,-0.171,0.555,-0.497,0.207,0.302,-0.301,359.982,35.084,355.568
1676789992896,-0.172,0.555,-0.497,0.207,0.302,-0.302,0.060,35.060,355.516
1676789992910,-0.172,0.555,-0.498,0.207,0.302,-0.302,0.055,35.084,355.452
1676789992924,-0.172,0.556,-0.498,0.207,0.301,-0.301,0.052,35.068,355.494
1676789992938,-0.172,0.556,-0.498,0.207,0.300,-0.301,0.115,35.078,355.565
1676789992952,-0.173,0.556,-0.498,0.207,0.299,-0.301,0.157,35.004,355.717
1676789992966,-0.173,0.556,-0.498,0.207,0.298,-0.300,0.251,34.937,355.792
1676789992979,-0.173,0.556,-0.499,0.207,0.297,-0.300,0.310,34.827,355.895
1676789992994,-0.174,0.556,-0.499,0.207,0.297,-0.299,0.387,34.818,356.006
1676789993008,-0.174,0.557,-0.499,0.207,0.296,-0.299,0.426,34.776,356.164
1676789993021,-0.174,0.557,-0.499,0.206,0.295,-0.299,0.416,34.697,356.418
1676789993034,-0.174,0.557,-0.500,0.205,0.295,-0.299,0.438,34.646,356.681
1676789993048,-0.175,0.557,-0.500,0.204,0.295,-0.299,0.459,34.548,356.860
1676789993062,-0.175,0.557,-0.500,0.203,0.294,-0.299,0.439,34.443,356.998
1676789993077,-0.175,0.558,-0.500,0.203,0.294,-0.299,0.488,34.300,357.178
1676789993090,-0.175,0.558,-0.501,0.202,0.294,-0.298,0.501,34.204,357.366
1676789993104,-0.176,0.558,-0.501,0.202,0.293,-0.298,0.489,34.117,357.526
1676789993118,-0.176,0.558,-0.501,0.201,0.293,-0.297,0.505,34.009,357.649
1676789993132,-0.176,0.558,-0.501,0.201,0.293,-0.297,0.505,33.939,357.745
1676789993145,-0.177,0.559,-0.501,0.200,0.293,-0.297,0.494,33.839,357.839
1676789993159,-0.177,0.559,-0.502,0.199,0.293,-0.297,0.469,33.723,357.952
1676789993173,-0.177,0.559,-0.502,0.198,0.293,-0.297,0.437,33.595,358.157
1676789993186,-0.178,0.559,-0.502,0.197,0.293,-0.297,0.415,33.453,358.383
1676789993200,-0.178,0.559,-0.502,0.196,0.293,-0.297,0.394,33.312,358.634
1676789993215,-0.178,0.560,-0.502,0.196,0.293,-0.297,0.405,33.164,358.778
1676789993229,-0.179,0.560,-0.503,0.195,0.293,-0.297,0.382,32.980,358.814
1676789993243,-0.179,0.560,-0.503,0.195,0.293,-0.297,0.342,32.831,358.916
1676789993257,-0.179,0.560,-0.503,0.194,0.293,-0.296,0.277,32.721,359.086
1676789993271,-0.180,0.560,-0.503,0.194,0.293,-0.296,0.234,32.613,359.242
1676789993285,-0.180,0.561,-0.503,0.193,0.293,-0.296,0.185,32.489,359.434
1676789993298,-0.180,0.561,-0.503,0.192,0.293,-0.296,0.150,32.331,359.650
1676789993312,-0.181,0.561,-0.503,0.192,0.293,-0.296,0.019,32.216,359.824
1676789993326,-0.181,0.561,-0.503,0.191,0.294,-0.296,359.918,32.078,359.987
1676789993340,-0.181,0.561,-0.503,0.190,0.294,-0.296,359.868,31.920,0.113
1676789993354,-0.182,0.561,-0.503,0.189,0.294,-0.296,359.819,31.740,0.193
1676789993368,-0.182,0.561,-0.503,0.187,0.294,-0.296,359.817,31.305,0.130
1676789993382,-0.182,0.561,-0.504,0.186,0.295,-0.296,359.771,30.868,0.049
1676789993396,-0.182,0.561,-0.504,0.184,0.295,-0.295,359.673,30.099,359.896
1676789993410,-0.183,0.561,-0.504,0.182,0.296,-0.295,359.525,29.338,359.867
1676789993424,-0.183,0.561,-0.504,0.178,0.298,-0.295,359.370,28.535,359.829
1676789993438,-0.183,0.561,-0.504,0.176,0.299,-0.295,359.126,27.495,359.664
1676789993451,-0.184,0.562,-0.504,0.172,0.301,-0.294,358.565,25.793,359.636
1676789993465,-0.184,0.562,-0.504,0.168,0.303,-0.293,358.090,24.504,359.697
1676789993479,-0.184,0.562,-0.504,0.161,0.306,-0.293,357.348,22.590,0.163
1676789993493,-0.184,0.562,-0.504,0.152,0.309,-0.293,356.193,19.760,0.899
1676789993507,-0.185,0.562,-0.504,0.141,0.313,-0.293,355.256,16.694,1.883
1676789993521,-0.185,0.562,-0.504,0.130,0.316,-0.293,354.767,13.406,2.922
1676789993535,-0.185,0.562,-0.504,0.118,0.319,-0.292,354.565,10.075,3.991
1676789993548,-0.186,0.562,-0.504,0.105,0.321,-0.292,354.664,6.559,4.779
1676789993563,-0.186,0.562,-0.504,0.094,0.324,-0.292,354.715,3.322,5.321
1676789993576,-0.186,0.562,-0.504,0.080,0.327,-0.292,355.006,359.486,5.453
1676789993590,-0.187,0.562,-0.504,0.065,0.329,-0.292,355.305,355.643,5.936
1676789993605,-0.187,0.562,-0.504,0.051,0.330,-0.292,355.743,351.882,7.188
1676789993618,-0.188,0.562,-0.504,0.035,0.331,-0.293,356.472,347.959,9.149
1676789993632,-0.188,0.561,-0.504,0.020,0.332,-0.295,357.454,343.950,11.254
1676789993646,-0.189,0.561,-0.504,0.003,0.333,-0.296,358.739,339.920,13.214
1676789993660,-0.189,0.561,-0.505,-0.012,0.333,-0.298,359.802,336.255,14.615
1676789993675,-0.190,0.561,-0.505,-0.028,0.334,-0.301,0.691,332.239,15.866
1676789993688,-0.190,0.561,-0.505,-0.044,0.334,-0.304,1.440,328.359,16.713
1676789993702,-0.191,0.560,-0.505,-0.058,0.333,-0.308,1.920,324.382,17.598
1676789993715,-0.191,0.560,-0.506,-0.072,0.333,-0.311,2.402,321.307,19.219
1676789993729,-0.192,0.560,-0.506,-0.086,0.333,-0.313,3.050,318.237,20.428
1676789993743,-0.192,0.560,-0.506,-0.098,0.332,-0.316,3.407,315.271,20.690
1676789993757,-0.193,0.560,-0.506,-0.109,0.330,-0.319,4.626,312.495,19.956
1676789993771,-0.193,0.560,-0.506,-0.120,0.328,-0.322,6.410,309.860,19.648
1676789993785,-0.194,0.560,-0.507,-0.128,0.326,-0.324,8.543,308.090,20.412
1676789993798,-0.194,0.560,-0.507,-0.139,0.324,-0.326,10.275,305.970,21.203
1676789993813,-0.195,0.560,-0.507,-0.145,0.321,-0.327,11.888,304.514,22.761
1676789993827,-0.196,0.560,-0.507,-0.152,0.319,-0.329,13.157,302.105,23.051
1676789993840,-0.196,0.560,-0.507,-0.159,0.318,-0.331,14.350,299.996,22.543
1676789993854,-0.197,0.561,-0.508,-0.167,0.317,-0.333,15.509,297.939,22.058
1676789993867,-0.197,0.561,-0.508,-0.173,0.316,-0.334,16.099,296.419,20.687
1676789993881,-0.198,0.561,-0.508,-0.179,0.315,-0.335,16.978,295.195,18.797
1676789993896,-0.198,0.561,-0.508,-0.185,0.314,-0.336,17.970,293.849,17.065
1676789993909,-0.199,0.561,-0.508,-0.190,0.313,-0.337,19.306,292.457,15.654
1676789993923,-0.200,0.561,-0.507,-0.196,0.312,-0.339,20.465,290.693,14.608
1676789993937,-0.200,0.562,-0.507,-0.201,0.311,-0.341,21.473,289.043,13.885
1676789993951,-0.201,0.562,-0.507,-0.206,0.310,-0.343,22.092,287.660,14.105
1676789993965,-0.202,0.562,-0.507,-0.211,0.310,-0.345,21.451,286.827,15.366
1676789993979,-0.202,0.562,-0.506,-0.216,0.310,-0.347,20.463,286.289,16.169
1676789993994,-0.203,0.562,-0.506,-0.220,0.310,-0.349,20.053,285.465,15.685
1676789994007,-0.203,0.562,-0.506,-0.225,0.310,-0.351,20.474,284.407,14.412
1676789994020,-0.204,0.562,-0.506,-0.230,0.310,-0.353,20.939,283.284,13.312
1676789994034,-0.204,0.562,-0.505,-0.233,0.310,-0.354,21.662,282.011,11.779
1676789994048,-0.204,0.562,-0.505,-0.237,0.311,-0.355,21.923,281.391,11.414
1676789994063,-0.205,0.561,-0.505,-0.241,0.312,-0.355,21.416,281.342,12.083
1676789994077,-0.205,0.561,-0.505,-0.245,0.314,-0.354,20.456,282.326,12.891
1676789994091,-0.205,0.561,-0.504,-0.250,0.316,-0.354,19.660,282.493,12.778
1676789994104,-0.205,0.561,-0.504,-0.254,0.317,-0.353,18.893,282.342,12.402
1676789994118,-0.205,0.561,-0.504,-0.258,0.320,-0.351,17.983,283.003,12.402
1676789994132,-0.205,0.561,-0.504,-0.261,0.322,-0.347,15.632,285.102,13.320
1676789994146,-0.205,0.560,-0.504,-0.265,0.326,-0.342,13.848,287.416,13.836
1676789994160,-0.205,0.560,-0.504,-0.270,0.329,-0.337,12.612,289.543,13.486
1676789994173,-0.205,0.560,-0.504,-0.274,0.333,-0.331,11.699,292.021,12.950
1676789994187,-0.205,0.560,-0.504,-0.278,0.337,-0.323,10.128,295.913,13.521
1676789994201,-0.205,0.560,-0.503,-0.282,0.343,-0.313,7.307,301.276,13.764
1676789994215,-0.205,0.559,-0.503,-0.285,0.349,-0.305,5.314,305.693,13.191
1676789994229,-0.204,0.559,-0.503,-0.284,0.357,-0.294,2.266,313.871,12.725
1676789994244,-0.204,0.559,-0.503,-0.281,0.363,-0.284,0.560,320.838,10.662
1676789994257,-0.204,0.558,-0.503,-0.278,0.370,-0.277,359.874,325.519,8.047
1676789994271,-0.204,0.558,-0.503,-0.273,0.377,-0.270,359.707,330.503,6.408
1676789994284,-0.204,0.558,-0.504,-0.267,0.383,-0.263,359.660,335.808,3.501
1676789994298,-0.204,0.558,-0.504,-0.262,0.388,-0.256,359.586,340.488,0.084
1676789994313,-0.204,0.558,-0.504,-0.256,0.393,-0.249,359.877,345.379,356.114
1676789994326,-0.204,0.557,-0.504,-0.242,0.396,-0.245,359.596,349.045,350.872
1676789994339,-0.204,0.557,-0.504,-0.233,0.398,-0.243,358.182,352.612,347.798
1676789994353,-0.204,0.557,-0.504,-0.225,0.400,-0.243,354.972,354.872,344.563
1676789994367,-0.204,0.557,-0.504,-0.220,0.401,-0.244,351.513,356.393,343.101
1676789994381,-0.204,0.558,-0.504,-0.215,0.402,-0.244,349.389,358.935,341.807
1676789994395,-0.204,0.558,-0.504,-0.212,0.401,-0.246,346.980,0.347,344.205
1676789994409,-0.204,0.558,-0.504,-0.210,0.399,-0.249,345.458,1.264,347.576
1676789994424,-0.204,0.558,-0.504,-0.208,0.396,-0.251,344.273,1.688,350.666
1676789994437,-0.204,0.558,-0.504,-0.209,0.394,-0.254,344.117,1.578,353.611
1676789994451,-0.204,0.558,-0.503,-0.209,0.391,-0.256,344.269,0.298,355.660
1676789994464,-0.204,0.559,-0.503,-0.211,0.389,-0.258,345.029,358.173,356.539
1676789994478,-0.204,0.559,-0.503,-0.213,0.386,-0.261,345.302,355.715,356.238
1676789994493,-0.204,0.559,-0.503,-0.213,0.384,-0.262,345.333,354.518,356.629
1676789994507,-0.203,0.559,-0.503,-0.215,0.381,-0.264,346.095,353.487,357.616
1676789994521,-0.203,0.559,-0.502,-0.218,0.378,-0.265,346.738,352.347,359.138
1676789994534,-0.203,0.559,-0.502,-0.220,0.374,-0.267,347.442,350.604,0.789
1676789994548,-0.203,0.559,-0.502,-0.223,0.371,-0.268,347.475,348.249,1.828
1676789994562,-0.202,0.558,-0.502,-0.225,0.367,-0.269,346.127,346.870,2.248
1676789994576,-0.202,0.558,-0.502,-0.227,0.363,-0.270,345.570,346.754,3.780
1676789994591,-0.201,0.558,-0.502,-0.230,0.360,-0.271,345.370,346.300,5.152
1676789994604,-0.201,0.558,-0.502,-0.232,0.357,-0.272,345.316,346.073,6.754
1676789994618,-0.200,0.558,-0.502,-0.235,0.354,-0.273,345.121,344.745,7.639
1676789994632,-0.200,0.558,-0.502,-0.238,0.351,-0.274,345.181,342.654,8.116
1676789994646,-0.199,0.557,-0.502,-0.241,0.349,-0.276,345.758,340.119,8.691
1676789994660,-0.199,0.557,-0.502,-0.242,0.346,-0.278,346.816,338.073,9.782
1676789994673,-0.198,0.557,-0.502,-0.243,0.344,-0.280,347.928,336.677,11.176
1676789994687,-0.198,0.557,-0.502,-0.244,0.342,-0.282,348.660,335.431,12.371
1676789994701,-0.198,0.557,-0.502,-0.243,0.339,-0.283,349.116,334.668,13.435
1676789994715,-0.197,0.558,-0.502,-0.243,0.337,-0.284,349.302,333.966,13.981
1676789994729,-0.197,0.558,-0.502,-0.243,0.335,-0.285,349.212,333.140,14.218
1676789994743,-0.196,0.558,-0.502,-0.243,0.333,-0.286,349.368,332.495,14.481
1676789994757,-0.196,0.558,-0.502,-0.242,0.332,-0.287,349.474,331.849,14.992
1676789994771,-0.196,0.559,-0.502,-0.242,0.330,-0.288,349.817,331.065,15.573
1676789994784,-0.195,0.559,-0.502,-0.241,0.329,-0.288,350.216,330.462,16.008
1676789994799,-0.195,0.559,-0.502,-0.239,0.328,-0.288,350.608,329.827,16.366
1676789994812,-0.195,0.560,-0.502,-0.238,0.327,-0.289,351.079,329.420,16.673
1676789994826,-0.194,0.560,-0.502,-0.237,0.326,-0.289,351.489,328.977,17.119
1676789994841,-0.194,0.560,-0.502,-0.235,0.326,-0.289,351.749,328.931,17.556
1676789994854,-0.194,0.560,-0.502,-0.234,0.326,-0.289,352.197,328.446,17.777
1676789994868,-0.193,0.560,-0.502,-0.232,0.325,-0.289,352.511,327.832,17.799
1676789994882,-0.193,0.560,-0.502,-0.230,0.326,-0.290,352.836,327.230,17.369
1676789994896,-0.193,0.560,-0.502,-0.228,0.326,-0.290,352.903,326.890,16.952
1676789994910,-0.192,0.561,-0.502,-0.225,0.326,-0.290,352.774,326.788,16.868
1676789994924,-0.192,0.561,-0.502,-0.223,0.327,-0.290,352.762,326.923,17.016
1676789994937,-0.192,0.561,-0.502,-0.219,0.327,-0.290,352.807,326.836,17.256
1676789994952,-0.191,0.561,-0.502,-0.216,0.327,-0.290,352.981,326.744,17.668
1676789994966,-0.191,0.561,-0.502,-0.213,0.327,-0.290,353.135,326.635,18.289
1676789994979,-0.191,0.561,-0.502,-0.210,0.328,-0.290,353.294,326.537,18.836
1676789994993,-0.191,0.561,-0.502,-0.206,0.328,-0.290,353.288,326.414,19.284
1676789995007,-0.191,0.561,-0.502,-0.202,0.328,-0.290,353.092,326.050,19.680
1676789995020,-0.190,0.561,-0.502,-0.198,0.329,-0.291,353.095,325.844,19.983
1676789995035,-0.190,0.561,-0.502,-0.193,0.329,-0.291,352.917,325.563,20.148
1676789995048,-0.190,0.561,-0.502,-0.188,0.330,-0.291,352.866,325.341,20.385
1676789995063,-0.190,0.561,-0.502,-0.184,0.331,-0.292,352.793,325.217,20.650
1676789995076,-0.190,0.561,-0.502,-0.178,0.331,-0.291,352.766,325.452,20.804
1676789995090,-0.190,0.561,-0.502,-0.172,0.332,-0.291,352.740,325.682,20.963
1676789995104,-0.190,0.562,-0.502,-0.166,0.333,-0.290,352.768,326.163,21.166
1676789995118,-0.190,0.562,-0.502,-0.160,0.334,-0.290,352.809,326.826,21.244
1676789995132,-0.190,0.562,-0.502,-0.153,0.334,-0.289,352.874,327.661,21.190
1676789995146,-0.190,0.562,-0.502,-0.146,0.335,-0.288,352.798,328.432,21.060
1676789995160,-0.190,0.562,-0.503,-0.140,0.336,-0.288,352.639,329.156,21.016
1676789995174,-0.190,0.562,-0.503,-0.134,0.337,-0.287,352.578,329.725,20.994
1676789995187,-0.191,0.562,-0.503,-0.125,0.338,-0.286,351.258,331.754,21.084
1676789995201,-0.191,0.562,-0.503,-0.118,0.339,-0.285,350.656,332.897,20.952
1676789995215,-0.191,0.562,-0.503,-0.110,0.340,-0.284,350.253,334.134,20.776
1676789995229,-0.191,0.562,-0.503,-0.101,0.341,-0.283,349.981,335.363,20.399
1676789995243,-0.191,0.562,-0.503,-0.094,0.342,-0.282,349.649,336.520,20.243
1676789995257,-0.191,0.562,-0.503,-0.085,0.343,-0.281,349.118,338.199,20.239
1676789995271,-0.191,0.562,-0.503,-0.076,0.344,-0.279,348.505,340.224,20.441
1676789995285,-0.191,0.562,-0.503,-0.067,0.345,-0.277,347.600,342.676,20.753
1676789995299,-0.191,0.562,-0.503,-0.057,0.347,-0.276,346.764,345.420,20.994
1676789995313,-0.191,0.562,-0.503,-0.048,0.348,-0.274,345.934,348.118,21.399
1676789995327,-0.191,0.562,-0.503,-0.039,0.349,-0.273,345.214,350.584,22.178
1676789995341,-0.191,0.562,-0.504,-0.031,0.350,-0.272,344.476,352.782,22.405
1676789995354,-0.191,0.562,-0.504,-0.021,0.353,-0.272,343.339,355.383,23.719
1676789995368,-0.191,0.562,-0.504,-0.011,0.355,-0.271,341.882,357.619,24.740
1676789995382,-0.191,0.562,-0.504,-0.002,0.357,-0.271,340.006,359.957,25.324
1676789995396,-0.191,0.562,-0.504,0.007,0.359,-0.270,338.361,2.332,24.940
1676789995410,-0.191,0.562,-0.504,0.016,0.361,-0.270,337.406,4.895,23.240
1676789995424,-0.191,0.562,-0.504,0.026,0.363,-0.271,337.850,7.802,20.522
1676789995438,-0.190,0.562,-0.505,0.034,0.364,-0.271,338.894,10.402,17.876
1676789995452,-0.190,0.562,-0.505,0.043,0.366,-0.271,339.409,12.659,15.977
1676789995466,-0.190,0.562,-0.505,0.052,0.366,-0.271,340.248,14.495,13.992
1676789995479,-0.190,0.562,-0.505,0.060,0.367,-0.271,340.835,16.432,12.045
1676789995493,-0.190,0.561,-0.505,0.068,0.368,-0.271,341.456,18.569,10.354
1676789995507,-0.189,0.561,-0.505,0.076,0.368,-0.271,342.318,21.113,8.072
1676789995520,-0.189,0.561,-0.505,0.085,0.369,-0.271,343.108,23.403,5.862
1676789995535,-0.189,0.561,-0.505,0.092,0.368,-0.271,344.138,25.336,3.078
1676789995549,-0.188,0.561,-0.505,0.100,0.368,-0.272,344.962,26.795,0.269
1676789995563,-0.188,0.561,-0.505,0.107,0.367,-0.272,345.780,28.183,358.155
1676789995577,-0.188,0.561,-0.505,0.113,0.367,-0.272,346.535,30.023,356.781
1676789995590,-0.187,0.561,-0.505,0.119,0.366,-0.273,347.385,31.968,355.407
1676789995604,-0.187,0.560,-0.505,0.126,0.366,-0.273,348.377,33.727,353.647
1676789995618,-0.187,0.560,-0.505,0.129,0.365,-0.274,348.474,35.953,353.494
1676789995632,-0.187,0.560,-0.506,0.134,0.364,-0.274,348.665,37.585,352.598
1676789995646,-0.186,0.560,-0.506,0.140,0.362,-0.274,348.856,39.601,351.934
1676789995660,-0.186,0.560,-0.506,0.144,0.361,-0.274,349.089,41.546,351.152
1676789995673,-0.186,0.560,-0.505,0.148,0.360,-0.274,349.431,43.031,350.164
1676789995687,-0.186,0.560,-0.505,0.151,0.359,-0.274,350.040,43.972,349.201
1676789995701,-0.185,0.560,-0.505,0.155,0.358,-0.274,350.807,44.955,348.281
1676789995715,-0.185,0.560,-0.505,0.157,0.356,-0.274,351.605,45.058,347.298
1676789995729,-0.185,0.560,-0.505,0.158,0.355,-0.274,352.296,45.035,346.561
1676789995743,-0.185,0.560,-0.505,0.160,0.354,-0.274,352.708,45.185,345.963
1676789995757,-0.185,0.560,-0.505,0.162,0.352,-0.274,352.524,45.097,345.057
1676789995770,-0.185,0.560,-0.505,0.165,0.350,-0.273,352.299,45.443,344.478
1676789995785,-0.185,0.559,-0.505,0.167,0.349,-0.272,352.394,46.189,344.963
1676789995798,-0.185,0.559,-0.504,0.169,0.347,-0.271,352.957,47.087,345.510
1676789995812,-0.185,0.559,-0.504,0.171,0.345,-0.271,353.664,47.887,345.880
1676789995827,-0.185,0.559,-0.504,0.173,0.343,-0.271,354.239,48.499,346.471
1676789995841,-0.185,0.559,-0.504,0.176,0.342,-0.270,354.189,48.584,346.638
1676789995854,-0.185,0.559,-0.504,0.178,0.340,-0.270,354.062,48.450,346.586
1676789995867,-0.185,0.559,-0.503,0.180,0.338,-0.271,354.102,48.505,346.528
1676789995882,-0.185,0.559,-0.503,0.181,0.336,-0.271,354.425,48.818,346.498
1676789995896,-0.185,0.559,-0.503,0.183,0.334,-0.270,354.940,49.443,346.760
