timestamp,state,x,y
1688627676868,1,-483.6898,434.516,2
1688627676885,1,-485.2773,425.7382,0
1688627676885,1,-485.2773,425.7382,1
1688627676885,1,-485.2773,425.7382,2
1688627676904,1,-489.5446,415.4116,0
1688627676904,1,-489.5446,415.4116,1
1688627676904,1,-489.5446,415.4116,2
1688627676924,1,-490.2721,414.9047,0
1688627676924,1,-490.2721,414.9047,1
1688627676924,1,-490.2721,414.9047,2
1688627676939,1,-488.8521,411.7028,0
1688627676939,1,-488.8521,411.7028,1
1688627676939,1,-488.8521,411.7028,2
1688627676957,1,-488.6998,411.3633,0
1688627676957,1,-488.6998,411.3633,1
1688627676957,1,-488.6998,411.3633,2
1688627676982,1,-503.3506,391.782,0
1688627676982,1,-503.3506,391.782,1
1688627676982,1,-503.3506,391.782,2
1688627676999,1,-480.5588,399.1826,0
1688627676999,1,-480.5588,399.1826,1
1688627676999,1,-480.5588,399.1826,2
1688627677020,1,-495.9274,396.2839,0
1688627677020,1,-495.9274,396.2839,1
1688627677020,1,-495.9274,396.2839,2
1688627677036,1,-481.7725,375.5872,0
1688627677036,1,-481.7725,375.5872,1
1688627677036,1,-481.7725,375.5872,2
1688627677058,1,-482.4353,375.4531,0
1688627677058,1,-482.4353,375.4531,1
1688627677058,1,-482.4353,375.4531,2
1688627677073,1,-484.3012,375.484,0
1688627677073,1,-484.3012,375.484,1
1688627677073,1,-484.3012,375.484,2
1688627677093,1,-482.8792,374.8501,0
1688627677093,1,-482.8792,374.8501,1
1688627677093,1,-482.8792,374.8501,2
1688627677111,1,-485.3029,374.6786,0
1688627677111,1,-485.3029,374.6786,1
1688627677111,1,-485.3029,374.6786,2
1688627677131,1,-483.5593,381.1569,0
1688627677131,1,-483.5593,381.1569,1
1688627677131,1,-483.5593,381.1569,2
1688627677152,1,-488.2646,381.5301,0
1688627677152,1,-488.2646,381.5301,1
1688627677152,1,-488.2646,381.5301,2
1688627677168,1,-481.2757,369.3609,0
1688627677168,1,-481.2757,369.3609,1
1688627677168,1,-481.2757,369.3609,2
1688627677189,1,-481.9768,369.2308,0
1688627677189,1,-481.9768,369.2308,1
1688627677189,1,-481.9768,369.2308,2
1688627677203,1,-485.7106,395.8089,0
1688627677203,1,-485.7106,395.8089,1
1688627677203,1,-485.7106,395.8089,2
1688627677221,1,-481.5857,388.8608,0
1688627677221,1,-481.5857,388.8608,1
1688627677221,1,-481.5857,388.8608,2
1688627677239,1,-479.5345,381.7878,0
1688627677239,1,-479.5345,381.7878,1
1688627677239,1,-479.5345,381.7878,2
1688627677259,1,-481.7379,381.0674,0
1688627677259,1,-481.7379,381.0674,1
1688627677259,1,-481.7379,381.0674,2
1688627677277,1,-480.01,380.3581,0
1688627677277,1,-480.01,380.3581,1
1688627677277,1,-480.01,380.3581,2
1688627677296,1,-480.3711,380.1565,0
1688627677296,1,-480.3711,380.1565,1
1688627677296,1,-480.3711,380.1565,2
1688627677317,1,-480.7561,378.515,0
1688627677317,1,-480.7561,378.515,1
1688627677317,1,-480.7561,378.515,2
1688627677331,1,-479.9894,378.676,0
1688627677331,1,-479.9894,378.676,1
1688627677331,1,-479.9894,378.676,2
1688627677352,1,-482.6558,377.4336,0
1688627677352,1,-482.6558,377.4336,1
1688627677352,1,-482.6558,377.4336,2
1688627677367,1,-484.2127,376.3861,0
1688627677367,1,-484.2127,376.3861,1
1688627677367,1,-484.2127,376.3861,2
1688627677386,1,-482.9404,375.8257,0
1688627677386,1,-482.9404,375.8257,1
1688627677386,1,-482.9404,375.8257,2
1688627677403,1,-493.2819,375.3421,0
1688627677403,1,-493.2819,375.3421,1
1688627677403,1,-493.2819,375.3421,2
1688627677422,0,-549.6058,328.6602,0
1688627677422,0,-549.6058,328.6602,1
1688627677422,0,-549.6058,328.6602,2
1688627677440,1,-587.7643,225.4394,0
1688627677440,1,-587.7643,225.4394,1
1688627677440,1,-587.7643,225.4394,2
1688627677459,1,-685.4062,238.6973,0
1688627677459,1,-685.4062,238.6973,1
1688627677459,1,-685.4062,238.6973,2
1688627677481,1,-693.9703,238.6498,0
1688627677481,1,-693.9703,238.6498,1
1688627677481,1,-693.9703,238.6498,2
1688627677500,1,-691.5027,241.4456,0
1688627677500,1,-691.5027,241.4456,1
1688627677500,1,-691.5027,241.4456,2
1688627677519,1,-688.4194,238.0671,0
1688627677519,1,-688.4194,238.0671,1
1688627677519,1,-688.4194,238.0671,2
1688627677537,1,-684.3869,235.2756,0
1688627677537,1,-684.3869,235.2756,1
1688627677537,1,-684.3869,235.2756,2
1688627677554,1,-681.7349,234.4382,0
1688627677554,1,-681.7349,234.4382,1
1688627677554,1,-681.7349,234.4382,2
1688627677571,1,-677.8195,236.4064,0
1688627677571,1,-677.8195,236.4064,1
1688627677571,1,-677.8195,236.4064,2
1688627677590,1,-638.0609,209.1997,0
1688627677590,1,-638.0609,209.1997,1
1688627677590,1,-638.0609,209.1997,2
1688627677608,1,-638.1374,210.2144,0
1688627677608,1,-638.1374,210.2144,1
1688627677608,1,-638.1374,210.2144,2
1688627677629,1,-645.799,217.8856,0
1688627677629,1,-645.799,217.8856,1
1688627677629,1,-645.799,217.8856,2
1688627677645,1,-635.3967,208.4679,0
1688627677645,1,-635.3967,208.4679,1
1688627677645,1,-635.3967,208.4679,2
1688627677666,1,-604.6244,190.8852,0
1688627677666,1,-604.6244,190.8852,1
1688627677666,1,-604.6244,190.8852,2
1688627677680,0,-517.4884,235.6471,0
1688627677680,0,-517.4884,235.6471,1
1688627677680,0,-517.4884,235.6471,2
1688627677698,1,-571.1215,378.9326,0
1688627677698,1,-571.1215,378.9326,1
1688627677698,1,-571.1215,378.9326,2
1688627677716,1,-531.3566,408.7158,0
1688627677716,1,-531.3566,408.7158,1
1688627677716,1,-531.3566,408.7158,2
1688627677732,1,-511.0496,401.0934,0
1688627677732,1,-511.0496,401.0934,1
1688627677732,1,-511.0496,401.0934,2
1688627677750,1,-493.052,381.2418,0
1688627677750,1,-493.052,381.2418,1
1688627677750,1,-493.052,381.2418,2
1688627677768,1,-483.2104,370.6281,0
1688627677768,1,-483.2104,370.6281,1
1688627677768,1,-483.2104,370.6281,2
1688627677789,1,-511.8689,404.0462,0
1688627677789,1,-511.8689,404.0462,1
1688627677789,1,-511.8689,404.0462,2
1688627677810,1,-508.6583,413.3727,0
1688627677810,1,-508.6583,413.3727,1
1688627677810,1,-508.6583,413.3727,2
1688627677832,1,-508.3171,417.0749,0
1688627677832,1,-508.3171,417.0749,1
1688627677832,1,-508.3171,417.0749,2
1688627677851,1,-511.9541,429.7239,0
1688627677851,1,-511.9541,429.7239,1
1688627677851,1,-511.9541,429.7239,2
1688627677868,1,-504.7949,421.6808,0
1688627677868,1,-504.7949,421.6808,1
1688627677868,1,-504.7949,421.6808,2
1688627677888,1,-503.6113,421.1639,0
1688627677888,1,-503.6113,421.1639,1
1688627677888,1,-503.6113,421.1639,2
1688627677905,1,-502.9311,422.3283,0
1688627677905,1,-502.9311,422.3283,1
1688627677905,1,-502.9311,422.3283,2
1688627677925,1,-505.2698,425.1718,0
1688627677925,1,-505.2698,425.1718,1
1688627677925,1,-505.2698,425.1718,2
1688627677940,1,-506.5171,425.8709,0
1688627677940,1,-506.5171,425.8709,1
1688627677940,1,-506.5171,425.8709,2
1688627677963,1,-501.9327,418.2718,0
1688627677963,1,-501.9327,418.2718,1
1688627677963,1,-501.9327,418.2718,2
1688627677977,1,-503.349,417.835,0
1688627677977,1,-503.349,417.835,1
1688627677977,1,-503.349,417.835,2
1688627677996,1,-495.6105,420.6816,0
1688627677996,1,-495.6105,420.6816,1
1688627677996,1,-495.6105,420.6816,2
1688627678013,1,-499.7222,424.9302,0
1688627678013,1,-499.7222,424.9302,1
1688627678013,1,-499.7222,424.9302,2
1688627678031,1,-469.3059,423.352,0
1688627678031,1,-469.3059,423.352,1
1688627678031,1,-469.3059,423.352,2
1688627678052,1,-472.8877,415.959,0
1688627678052,1,-472.8877,415.959,1
1688627678052,1,-472.8877,415.959,2
1688627678066,1,-407.4286,372.3757,0
1688627678066,1,-407.4286,372.3757,1
1688627678066,1,-407.4286,372.3757,2
1688627678088,1,-449.3105,410.3841,0
1688627678088,1,-449.3105,410.3841,1
1688627678088,1,-449.3105,410.3841,2
1688627678103,1,-449.6666,411.0415,0
1688627678103,1,-449.6666,411.0415,1
1688627678103,1,-449.6666,411.0415,2
1688627678121,1,-507.011,455.6089,0
1688627678121,1,-507.011,455.6089,1
1688627678121,1,-507.011,455.6089,2
1688627678138,1,-504.7471,443.8705,0
1688627678138,1,-504.7471,443.8705,1
1688627678138,1,-504.7471,443.8705,2
1688627678156,1,-551.9275,464.2687,0
1688627678156,1,-551.9275,464.2687,1
1688627678156,1,-551.9275,464.2687,2
1688627678174,1,-526.8946,435.8039,0
1688627678174,1,-526.8946,435.8039,1
1688627678174,1,-526.8946,435.8039,2
1688627678195,1,-528.5575,440.6009,0
1688627678195,1,-528.5575,440.6009,1
1688627678195,1,-528.5575,440.6009,2
1688627678217,1,-488.5467,411.8591,0
1688627678217,1,-488.5467,411.8591,1
1688627678217,1,-488.5467,411.8591,2
1688627678232,1,-450.8739,386.9856,0
1688627678232,1,-450.8739,386.9856,1
1688627678232,1,-450.8739,386.9856,2
1688627678251,1,-472.8101,422.3964,0
1688627678251,1,-472.8101,422.3964,1
1688627678251,1,-472.8101,422.3964,2
1688627678270,1,-525.4897,469.7422,0
1688627678270,1,-525.4897,469.7422,1
1688627678270,1,-525.4897,469.7422,2
1688627678290,1,-528.2547,471.7299,0
1688627678290,1,-528.2547,471.7299,1
1688627678290,1,-528.2547,471.7299,2
1688627678307,1,-528.2294,470.8379,0
1688627678307,1,-528.2294,470.8379,1
1688627678307,1,-528.2294,470.8379,2
1688627678325,1,-527.7886,469.8794,0
1688627678325,1,-527.7886,469.8794,1
1688627678325,1,-527.7886,469.8794,2
1688627678346,1,-526.0889,465.9662,0
1688627678346,1,-526.0889,465.9662,1
1688627678346,1,-526.0889,465.9662,2
1688627678363,1,-527.7258,468.2704,0
1688627678363,1,-527.7258,468.2704,1
1688627678363,1,-527.7258,468.2704,2
1688627678380,1,-514.4965,448.6583,0
1688627678380,1,-514.4965,448.6583,1
1688627678380,1,-514.4965,448.6583,2
1688627678398,1,-504.5136,434.4338,0
1688627678398,1,-504.5136,434.4338,1
1688627678398,1,-504.5136,434.4338,2
1688627678416,1,-504.3229,436.4513,0
1688627678416,1,-504.3229,436.4513,1
1688627678416,1,-504.3229,436.4513,2
1688627678434,1,-446.6851,370.5891,0
1688627678434,1,-446.6851,370.5891,1
1688627678434,1,-446.6851,370.5891,2
1688627678452,1,-446.4419,378.3356,0
1688627678452,1,-446.4419,378.3356,1
1688627678452,1,-446.4419,378.3356,2
1688627678469,1,-496.1015,436.8403,0
1688627678469,1,-496.1015,436.8403,1
1688627678469,1,-496.1015,436.8403,2
1688627678486,0,-362.1589,336.1462,0
1688627678486,0,-362.1589,336.1462,1
1688627678486,0,-362.1589,336.1462,2
1688627678504,1,-386.5198,374.3115,0
1688627678504,1,-386.5198,374.3115,1
1688627678504,1,-386.5198,374.3115,2
1688627678524,1,-388.7147,351.5006,0
1688627678524,1,-388.7147,351.5006,1
1688627678524,1,-388.7147,351.5006,2
1688627678540,1,-396.989,355.1137,0
1688627678540,1,-396.989,355.1137,1
1688627678540,1,-396.989,355.1137,2
1688627678562,1,-404.4053,351.8145,0
1688627678562,1,-404.4053,351.8145,1
1688627678562,1,-404.4053,351.8145,2
1688627678579,1,-404.9206,348.7964,0
1688627678579,1,-404.9206,348.7964,1
1688627678579,1,-404.9206,348.7964,2
1688627678598,1,-403.6109,346.7752,0
1688627678598,1,-403.6109,346.7752,1
1688627678598,1,-403.6109,346.7752,2
1688627678618,1,-397.3713,350.5109,0
1688627678618,1,-397.3713,350.5109,1
1688627678618,1,-397.3713,350.5109,2
1688627678635,1,-396.3268,344.0343,0
1688627678635,1,-396.3268,344.0343,1
1688627678635,1,-396.3268,344.0343,2
1688627678652,1,-393.6177,343.6183,0
1688627678652,1,-393.6177,343.6183,1
1688627678652,1,-393.6177,343.6183,2
1688627678670,1,-390.0291,345.1983,0
1688627678670,1,-390.0291,345.1983,1
1688627678670,1,-390.0291,345.1983,2
1688627678687,1,-386.4514,347.5279,0
1688627678687,1,-386.4514,347.5279,1
1688627678687,1,-386.4514,347.5279,2
1688627678704,1,-384.0791,346.5181,0
1688627678704,1,-384.0791,346.5181,1
1688627678704,1,-384.0791,346.5181,2
1688627678721,1,-383.1887,347.2665,0
1688627678721,1,-383.1887,347.2665,1
1688627678721,1,-383.1887,347.2665,2
1688627678739,1,-395.2575,362.767,0
1688627678739,1,-395.2575,362.767,1
1688627678739,1,-395.2575,362.767,2
1688627678758,1,-394.8686,354.4553,0
1688627678758,1,-394.8686,354.4553,1
1688627678758,1,-394.8686,354.4553,2
1688627678776,1,-401.9618,349.2448,0
1688627678776,1,-401.9618,349.2448,1
1688627678776,1,-401.9618,349.2448,2
1688627678798,1,-407.8679,349.9482,0
1688627678798,1,-407.8679,349.9482,1
1688627678798,1,-407.8679,349.9482,2
1688627678814,1,-404.445,345.9647,0
1688627678814,1,-404.445,345.9647,1
1688627678814,1,-404.445,345.9647,2
1688627678833,1,-398.6097,341.2961,0
1688627678833,1,-398.6097,341.2961,1
1688627678833,1,-398.6097,341.2961,2
1688627678859,1,-374.2413,322.4785,0
1688627678859,1,-374.2413,322.4785,1
1688627678859,1,-374.2413,322.4785,2
1688627678869,1,-373.7111,322.447,0
1688627678869,1,-373.7111,322.447,1
1688627678869,1,-373.7111,322.447,2
1688627678887,0,-353.3376,321.7775,0
1688627678887,0,-353.3376,321.7775,1
1688627678887,0,-353.3376,321.7775,2
1688627678907,0,-345.2129,315.2048,0
1688627678907,0,-345.2129,315.2048,1
1688627678907,0,-345.2129,315.2048,2
1688627678928,0,-332.0443,310.3669,0
1688627678928,0,-332.0443,310.3669,1
1688627678928,0,-332.0443,310.3669,2
1688627678951,0,-333.2656,311.3043,0
1688627678951,0,-333.2656,311.3043,1
1688627678951,0,-333.2656,311.3043,2
1688627678972,0,-347.5667,326.752,0
1688627678972,0,-347.5667,326.752,1
1688627678972,0,-347.5667,326.752,2
1688627679004,1,-358.4983,321.5858,0
1688627679004,1,-358.4983,321.5858,1
1688627679004,1,-358.4983,321.5858,2
1688627679031,1,-364.3775,317.0313,0
1688627679031,1,-364.3775,317.0313,1
1688627679031,1,-364.3775,317.0313,2
1688627679057,1,-359.613,321.5967,0
1688627679057,1,-359.613,321.5967,1
1688627679057,1,-359.613,321.5967,2
1688627679085,1,-354.5092,317.4818,0
1688627679085,1,-354.5092,317.4818,1
1688627679085,1,-354.5092,317.4818,2
1688627679105,1,-352.4228,313.7968,0
1688627679105,1,-352.4228,313.7968,1
1688627679105,1,-352.4228,313.7968,2
1688627679129,1,-349.7443,309.947,0
1688627679129,1,-349.7443,309.947,1
1688627679129,1,-349.7443,309.947,2
1688627679148,1,-351.4522,307.926,0
1688627679148,1,-351.4522,307.926,1
1688627679148,1,-351.4522,307.926,2
1688627679170,1,-351.1684,309.4546,0
1688627679170,1,-351.1684,309.4546,1
1688627679170,1,-351.1684,309.4546,2
1688627679189,0,-319.2626,334.9247,0
1688627679189,0,-319.2626,334.9247,1
1688627679189,0,-319.2626,334.9247,2
1688627679212,1,-329.6125,324.9743,0
1688627679212,1,-329.6125,324.9743,1
1688627679212,1,-329.6125,324.9743,2
1688627679231,0,-323.1145,329.0611,0
1688627679231,0,-323.1145,329.0611,1
1688627679231,0,-323.1145,329.0611,2
1688627679252,0,-321.7179,327.9656,0
1688627679252,0,-321.7179,327.9656,1
1688627679252,0,-321.7179,327.9656,2
1688627679271,1,-324.6132,322.695,0
1688627679271,1,-324.6132,322.695,1
1688627679271,1,-324.6132,322.695,2
1688627679294,1,-324.2198,321.5128,0
1688627679294,1,-324.2198,321.5128,1
1688627679294,1,-324.2198,321.5128,2
1688627679316,0,-336.5664,285.2063,0
1688627679316,0,-336.5664,285.2063,1
1688627679316,0,-336.5664,285.2063,2
1688627679336,0,-335.5609,283.4042,0
1688627679336,0,-335.5609,283.4042,1
1688627679336,0,-335.5609,283.4042,2
1688627679354,1,-336.8231,285.1051,0
1688627679354,1,-336.8231,285.1051,1
1688627679354,1,-336.8231,285.1051,2
1688627679380,1,-335.1765,285.0667,0
1688627679380,1,-335.1765,285.0667,1
1688627679380,1,-335.1765,285.0667,2
1688627679401,1,-335.08,284.3722,0
1688627679401,1,-335.08,284.3722,1
1688627679401,1,-335.08,284.3722,2
1688627679418,1,-335.5392,284.7479,0
1688627679418,1,-335.5392,284.7479,1
1688627679418,1,-335.5392,284.7479,2
1688627679438,1,-336.9727,286.5834,0
1688627679438,1,-336.9727,286.5834,1
1688627679438,1,-336.9727,286.5834,2
1688627679461,1,-337.6778,287.5368,0
1688627679461,1,-337.6778,287.5368,1
1688627679461,1,-337.6778,287.5368,2
1688627679482,1,-337.5531,287.7881,0
1688627679482,1,-337.5531,287.7881,1
1688627679482,1,-337.5531,287.7881,2
1688627679503,1,-337.8436,287.8771,0
1688627679503,1,-337.8436,287.8771,1
1688627679503,1,-337.8436,287.8771,2
1688627679523,1,-336.2324,291.1686,0
1688627679523,1,-336.2324,291.1686,1
1688627679523,1,-336.2324,291.1686,2
1688627679549,1,-350.5834,288.4956,0
1688627679549,1,-350.5834,288.4956,1
1688627679549,1,-350.5834,288.4956,2
1688627679568,1,-342.6215,284.4272,0
1688627679568,1,-342.6215,284.4272,1
1688627679568,1,-342.6215,284.4272,2
1688627679586,1,-338.7143,288.646,0
1688627679586,1,-338.7143,288.646,1
1688627679586,1,-338.7143,288.646,2
1688627679605,1,-335.4763,282.5222,0
1688627679605,1,-335.4763,282.5222,1
